Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,company_name,website,contact,adress,no_recruited,img_url,sus_score,diversity_inc,description,password,email
115,115,115,AMJ UK,http://www.amj-uk.com/ ,+44 20 8795 2876,"AMJ UK, 17 Beechhill Rd, London SE9 1HJ, UK",1,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,5.09,True," AMJ UK is a professional cleaning company based in London. We provide end of tenancy cleaning, office cleaning, domestic cleaning, carpet cleaning, and upholstery cleaning services. We also offer a range of other services such as window cleaning, oven cleaning, and tile and grout cleaning. Our team of experienced and fully trained cleaners use the latest equipment and techniques to ensure that your property is left clean and sanitary. We are fully insured and bonded, and all of our services are backed by a 100% satisfaction guarantee. We offer competitive prices and free, no-obligation quotes. We are committed to providing the highest quality of service to our clients. We are available 24/7 and can work around your schedule. Contact us today",123456,amj-uk@gmail.com
116,116,116,EBAY STORE-Website Design Company In UK Web Development Company In UK,http://ebaystore.uk.com/ ,"441,273,625,959","EBAY STORE-Website Design Company In UK Web Development Company In UK, 10 Rusland Circus Emerson Valley Milton Keynes MK4 2LL, Milton Keynes MK4 2LL, United Kingdom",3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,6.66,True," We are a team of highly skilled professionals with extensive experience in website design and development. We have been providing our services to clients in the UK for over 10 years. Our team is dedicated to delivering high quality, cost effective solutions to our clients. We offer a wide range of services including website design, web development, e-commerce solutions, search engine optimization, and more. We pride ourselves on our ability to understand our clients' needs and deliver solutions that exceed their expectations. We are committed to providing the highest level of customer service and support to our clients. If you're looking for a website design company in the UK, look no further than us. We'll work with you to create a website that's perfect for your business.",123456,uk@gmail.com
117,117,117,Brightec Ltd,http://www.brightec.co.uk/ ,"441,173,181,581","9-13, 7th Floor, Brightec Ltd, Vantage Point, New England Rd, Brighton BN1 4GW, UK",4,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,0.21,True," Brightec is a lighting company with a difference. We design and manufacture LED lighting products that are beautiful, functional, and efficient. Our products are designed to save energy and money, while also enhancing the aesthetics of any space. We believe that good design should be accessible to everyone, and we strive to create products that are both stylish and affordable. Our team is made up of experienced designers and engineers who are passionate about lighting and its potential to transform the way we live and work. We are committed to using the latest in LED technology to create products that are not only functional but also visually appealing. We are dedicated to providing excellent customer service and support, and we stand behind the quality of our products. We are confident that our products will not only",123456,brightec@gmail.com
118,118,118,Sybite Technologies ï¿½ Mobile Apps Developer,http://www.sybite.com/ ,+44 24 7615 8240,"Sybite Technologies ï¿½ Mobile Apps Developer, Friary, Bristol BS1 6EA, UK",6,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,9.12,True," The short company description for Sybite Technologies is:  Sybite Technologies is a mobile apps developer based in Nairobi, Kenya. We specialize in developing mobile apps for Android and iOS platforms. Our team of experienced developers has a wealth of knowledge and expertise in the mobile app development industry, and we are committed to providing our clients with the highest quality products and services.  We understand the importance of user experience in the success of a mobile app, and we strive to create apps that are both functional and intuitive. We also believe in the power of technology to transform businesses and improve lives, and we are dedicated to using our skills and expertise to make a positive impact on the world.  If you're looking for a",123456,sybite@gmail.com
119,119,119,Imobisoft,http://www.imobisoft.co.uk/ ,+44 20 3740 2750,"Imobisoft, 205 Kings Rd, Birmingham B11 2AA, UK",4,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,4.94,True, Imobisoft is a software development company that specializes in developing custom software solutions for businesses. The company has a team of experienced developers who are able to create software that meets the specific needs of each client. Imobisoft also offers a range of pre-built software products that can be customized to fit the needs of any business. The company has a strong focus on customer service and works closely with each client to ensure that their software solution is a success.,123456,imobisoft@gmail.com
120,120,120,Flick Media Ltd,http://www.flickmedialtd.com/ ,+44 20 8090 2642,"Flick Media Ltd, Londoneast-UK Business & Technical Park, Yew Tree Avenue, Dagenham East RM10 7FN, United Kingdom",2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,3.39,True," Flick Media Ltd. is a technology company that specializes in developing digital platforms and products. The company was founded in 2012 and is headquartered in Dublin, Ireland. Flick Media Ltd. has developed a range of products and platforms that focus on the areas of video on demand, live streaming, and online advertising. The company's products include FlickStream, a video on demand platform; FlickLive, a live streaming platform; and FlickAds, an online advertising platform.",123456,flickmedialtd@gmail.com
121,121,121,Zofax Limited ï¿½ London Web Development Company UK,http://www.zofax.com/ ,"441,312,028,625","Zofax Limited ï¿½ London Web Development Company UK, Green Ln, Thornton Heath CR7 8BG, UK",7,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,4.5,True," At Zofax, we create tailored web development solutions that make businesses and organisations more successful. We believe in building strong relationships with our clients and becoming a partner in their success. We are committed to finding the best solutions for your business. We provide full-service web development solutions to companies in London and throughout the UK. Our web developers are experts in PHP, ASP.NET, C#, and a variety of other programming languages. We offer a range of services including website design, web development, e-commerce solutions, search engine optimisation, and web hosting. We have experience working with a variety of businesses and organisations, including small businesses, non-profits, and large corporations.",123456,zofax@gmail.com
122,122,122,Scott Logic,http://www.scottlogic.com/ ,"441,382,529,528","Scott Logic, 102 West Port, Edinburgh EH3 9DN, UK",5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,0.02,True," Scott Logic is a global IT Consultancy with offices in Newcastle upon Tyne, Manchester, Edinburgh, Utrecht and Boston. We are an award-winning, Oracle Platinum Partner specializing in the design, development, implementation and support of Oracle-based solutions for the Utilities, Retail, Pharmaceutical, Publishing and Public Sectors. Our reputation for technical excellence is built on over 20 years of helping our customers maximize their investment in Oracle and Cloud technologies. We are an employee-owned business and are a great place to work.",123456,scottlogic@gmail.com
123,123,123,Waracle LTD,http://www.waracle.com/ ,+44 28 9064 9313,"Waracle LTD, 1 Bash St, Dundee DD1 1NJ, UK",8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,2.94,True," Waracle is the UK's leading digital solutions company. We create digital solutions that people and businesses love. Our services include mobile app development, web development, IoT, Voice, AR, VR, AI and Data solutions. We're a team of industry-leading mobile app developers, who are passionate about delivering quality software that has a real impact on our client's businesses. We work with some of the UK's leading organisations including SKY, NHS, William Grant & Sons and AIB. Waracle has offices in Dundee, Edinburgh and Glasgow in Scotland and London in England.",123456,waracle@gmail.com
124,124,124,Output Digital,https://outputdigital.com/ ,"441,173,830,380","Output Digital, The Ideas Factory, Curlew Pavilion, Portside Business Park,, Airport Road West, Belfast BT3 9ED, United Kingdom",8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,8.28,True," Output Digital is a full-service digital agency based in Cairo, Egypt. We are a group of strategists, designers, developers, and producers creating custom solutions for every project we take on. We help brands and organizations tell their stories, define their identity, and create meaningful experiences for their users. We do this by designing and developing websites, mobile apps, and other digital products that are tailored to each client's specific needs and goals. We also offer a range of services including branding, marketing, and content creation to help our clients reach their target audiences and achieve their business objectives. At Output Digital, we believe that great design and technology have the power to transform the way people interact with brands and organizations. We are committed to using our skills",123456,com/ @gmail.com
125,125,125,Helastel,http://www.helastel.com/ ,+44 20 3582 4154,"Helastel, 71 Queens Rd, Bristol BS8 1QP, UK",6,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,1.86,True, helastel is a software development company that specializes in the development of custom software solutions for businesses. We have a team of experienced developers who are able to create tailored solutions to meet the specific needs of our clients. We pride ourselves on our ability to deliver high-quality solutions that are on time and within budget. We work closely with our clients to understand their business goals and develop solutions that will help them achieve their objectives. We have a track record of success and are committed to providing exceptional service to our clients.,123456,helastel@gmail.com
126,126,126,8th Light,https://8thlight.com/ ,"441,202,853,230","8th Light, 144A Clerkenwell Rd, London EC1R 5DF, UK",5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,4.98,True," 8th Light, Inc. is a software development company that specializes in tailor-made software solutions. The company was founded in 2006 by John C. Jones and is headquartered in Chicago, Illinois. 8th Light has a team of experienced software developers who use agile development methods to create custom software for their clients. The company has worked with a variety of clients in different industries, including healthcare, finance, and education. 8th Light's services include software development, user experience design, and software testing.",123456,com/ @gmail.com
127,127,127,SBS Software Development,http://www.sbs-softwaredevelopment.co.uk/ ,+44 20 3608 0552,"SBS Software Development, Arena Business Centre, Holyrood Cl, Poole BH17 7FJ, UK",5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,3.57,True," SBS Software Development is a leading provider of software development and consulting services to Fortune 500 companies, mid-size companies, and state and local government agencies. Founded in 1985, SBS has a proven track record of successfully completing complex projects on time and within budget. SBS offers a full range of services, including custom software development, software integration, software migration, software re-engineering, software maintenance, and software support. SBS is headquartered in Dallas, Texas, with offices in Atlanta, Georgia, and Chicago, Illinois.",123456,sbs-softwaredevelopment@gmail.com
128,128,128,"Pace Wisdom ï¿½ Mobile App Development, Android App, iPhone app, IoS Development Company in London, UK",http://pacewisdom.uk/ ,"441,212,948,744","Pace Wisdom ï¿½ Mobile App Development, Android App, iPhone app, IoS Development Company in London, UK, 2 Sunny Gardens Rd, London NW4 1JA, UK",2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,8.3,True," Pace Wisdom is an award winning ISO 9001 certified company that specializes in Mobile App Development, Enterprise Software Development, Web Application Development, Salesforce.com, and Rich Internet Applications. We also have an expertise in building Native and Hybrid Mobile apps for iOS and Android platforms. With a team of 200+ highly skilled professionals, we have successfully delivered 500+ projects to a global clientele. Our clientele includes brands like Unilever, CSC, Medtronic, HTC, HSBC, Nestle, Honda, Cisco, Philips and many more. We have our corporate office in London with sales and support offices in California and development centers in India. We are a trusted partner of world's leading brands and Fortune 500 companies. Our service",123456,uk/ @gmail.com
129,129,129,Ficode Technologies,http://www.ficode.co.uk/ ,+44 20 7993 4232,"Ficode Technologies, 163 Penns Ln, Sutton Coldfield B72 1BN, UK",8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,0.84,True, ficode is a software development company that specializes in custom software development and software architecture design. We have a strong focus on agile software development and continuous delivery. Our team of experienced developers is dedicated to delivering high-quality software solutions that meet the specific needs of our clients. We are committed to helping our clients achieve their business goals through innovative technology solutions. We have a proven track record of successfully delivering complex software projects for clients in a variety of industries.,123456,ficode@gmail.com
130,130,130,Software Development Company ï¿½ SynapseWebSolutions,https://www.synapsewebsolutions.co.uk/ ,+44 24 7615 8240,"Software Development Company ï¿½ SynapseWebSolutions, Unit 1846, PO Box 6945, London W1A 6US, United Kingdom",6,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,3.73,True," Synapsewebsolutions is a global software development company with a keen focus on emerging technologies. Since 2009, we have been helping organizations across the globe to achieve their business goals through our tailored software development services. We have a strong team of skilled and experienced developers who are experts in their respective fields. We provide a wide range of software development services including web development, mobile app development, custom software development, and more. We also offer quality assurance and testing services to ensure that our clients receive the best possible product. We have a proven track record of delivering high-quality solutions to our clients. We are committed to providing the best possible service to our clients and we are always looking for ways to improve our services. If you are looking for a",123456,synapsewebsolutions@gmail.com
131,131,131,Imobisoft Ltd,http://www.imobisoft.co.uk/ ,+44 20 3477 8138,"Imobisoft Ltd, HDTI, Puma Way, Coventry Technology Park, Coventry CV1 2TT, United Kingdom",2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,1.68,True," imobisoft ltd is a software development company that specializes in the development of mobile and web applications. The company has a team of experienced developers who are skilled in various programming languages and technologies. They have developed a number of successful applications for clients in various industries, including finance, healthcare, and education. The company's development process is focused on collaboration and communication, with the goal of creating high-quality applications that meet the needs of the client. They also provide ongoing support and maintenance services to ensure that the applications are running smoothly and meeting the needs of the client.",123456,imobisoft@gmail.com
132,132,132,INGIC ï¿½ Mobile App Development Company London,https://www.ingic.uk/ ,+44 20 3179 9555,"INGIC ï¿½ Mobile App Development Company London, Level 33, 25 Canada Square, Canary Wharf, London E14 5LB, United Kingdom",7,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,6.4,True," Intellectsoft is a digital transformation consultancy and software development company headquartered in Palo Alto, California, which helps Fortune 500 companies and global enterprises to compete in the digital age. The company is known for its intelligent software development and digital transformation services around web and mobile development, blockchain, cloud computing, IoT, AI, data science, and other technologies.  Since 2007, Intellectsoft's team of world-class experts has been harnessing the power of the latest technologies to build strong partnerships and deliver highly impactful digital solutions to Fortune 500 companies and other global organizations.  The company's key clients include EY, Oxford University Press, Jaguar, Land Rover, Nestlé, and other leading global organizations. ï¿½",123456,ingic@gmail.com
133,133,133,Inviqa,http://inviqa.com/ ,+44 23 9251 8250,"Inviqa, 20 York Street 8th floor, York House, 8th floor, York House, Manchester M2 3BB, United Kingdom",2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,0.95,False," inviqa is a leading provider of digital transformation and challenger agency services, working with major brands including Virgin, Tesco Bank, Westfield Health, Halfords, Thomas Cook and Screwfix. The company was founded in 2009 by entrepreneurs Pete Miller and Tim Deeson, who spotted a gap in the market for a new type of digital services company – one that was able to deliver at pace and scale, and which combined the commercial and technical capabilities needed to help clients succeed in a digital world.  Today, inviqa employs more than 350 people across offices in the UK (London, Bournemouth, Manchester and Leeds), the Netherlands (Amsterdam) and Spain (Barcelona). It is one of the fastest-growing privately-",123456,com/ @gmail.com
134,134,134,Microsec Ltd.,http://www.microsec.co.uk/ ,"441,865,794,009","Microsec Ltd., Langstone Technology Park, 2B Langstone Rd, Havant PO9 1SA, UK",7,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,7.59,True," Microsec Ltd is a leading supplier of access control and door entry systems. We provide high-quality, reliable and professional products to the security industry. Our products are used in a wide range of applications including commercial, residential, retail, and industrial. We have a team of experienced engineers who are always available to provide technical support and advice. We also offer a full range of installation and maintenance services.",123456,microsec@gmail.com
135,135,135,Alberon ï¿½ software & website developers,https://www.alberon.co.uk/ ,"441,189,277,090","8, Alberon ï¿½ software & website developers, Standingford House, 26 Cave St, Oxford OX4 1BA, UK",0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,9.84,True," ï¿½ Alberon Software & Website Developers is a well-established software development company from South Africa that specializes in custom software and website development. We have been in business for more than 9 years and have extensive experience in the IT industry. We have a team of highly skilled developers who are experts in their respective fields. We offer a wide range of services including custom software development, website development, mobile app development, and IT consulting. We have worked with clients from various industries including finance, healthcare, education, and more. We are committed to providing our clients with high-quality services and solutions that meet their specific needs and requirements. We use the latest technologies and tools to ensure that our solutions are up-to-date and meet the",123456,alberon@gmail.com
136,136,136,DevBatch UK Ltd,http://devbatch.co.uk/ ,"441,892,548,170","DevBatch UK Ltd, 403 Montrose Avenue, Slough SL1 4JT, United Kingdom",5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,1.72,True," DevBatch is the UK-based software development company that designs, develops, and delivers applications for web and mobile platforms. We have a team of experienced software developers who are proficient in various tools and technologies. We provide end-to-end software development services to our clients, from requirement gathering to product deployment. We have a proven track record of delivering high-quality software development services to our clients.",123456,co@gmail.com
137,137,137,amdocs UK Ltd,http://www.amdocs.com/ ,+44 20 7993 0737,"amdocs UK Ltd, 200 Berkshire Place, 3rd Floor,, Wharfedale Rd, Winnersh, Wokingham RG41 5RD, United Kingdom",3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,8.57,True," Amdocs is a leading provider of software and services to communications and media companies, and is the market leader in selected key software markets including customer experience, revenue management and network automation. Amdocs is experienced in helping its customers in the telecommunications industry digitally transform their businesses through a comprehensive suite of solutions that includes applications, systems integration and managed services. Amdocs has a 25-year track record of delivering state-of-the-art technology and is committed to open standards, with more than 25,000 employees and annual revenue of $4.2 billion.",123456,amdocs@gmail.com
138,138,138,Simkin Solutions Limited,http://www.simkin.co.uk/ ,"441,914,324,123","Simkin Solutions Limited, 2A Royal Chase, Tunbridge Wells TN4 8AY, UK",6,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,3.42,True," Simkin Solutions Limited is a Private Limited Company. Company number assigned by Companies House is 05557620. The company was incorporated on Wednesday 1st February 2006, so the company age is 13 years 4 months 24 days. The company registration status is Active. The company Standard Industrial Classification is 74909, so Simkin Solutions Limited is engaged in Other professional, scientific and technical activities n.e.c.. Simkin Solutions Limited register address is SIXTH FLOOR, 22 CHESTER ROAD, London (area code: E13 5DA). We have no data about company previous names in last 10 years.",123456,simkin@gmail.com
139,139,139,Luxoft UK Limited,http://www.luxoft.com/ ,"448,448,844,915","Luxoft UK Limited, 44 Featherstone St, London EC1Y 8RN, UK",0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,2.41,True," Luxoft is a global IT service provider of innovative technology solutions that delivers measurable business outcomes to multinational companies. Its offerings encompass strategic consulting, custom software development services, and digital solution engineering. Luxoft enables companies to compete by leveraging its multi-industry expertise in the financial services, automotive, communications, and healthcare & life sciences sectors. Its managed delivery model is underpinned by a strong onshore/offshore network of offices in the US, Canada, UK, Central & Eastern Europe, and Asia Pacific.",123456,luxoft@gmail.com
140,140,140,Wolf Group,http://www.wolf-consultancy.co.uk/ ,+44 23 8021 5300,"Wolf Group, Redburn Court, Nautilus House, North Shields NE29 6AR, UK",7,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,9.95,True," The Wolf Group is a family-owned investment firm with interests in private equity, real estate, and venture capital. The firm was founded in 2002 and is based in New York City. The Wolf Group has a long history of investing in both public and private companies, and has a particular focus on technology and healthcare-related investments. In addition to its investment activities, the Wolf Group is also active in philanthropy, with a focus on education and the arts.",123456,wolf-consultancy@gmail.com
141,141,141,Impact Technology UK Ltd,http://www.impacttechnology.co.uk/ ,+44 20 7382 4310,"Impact Technology UK Ltd, Reston Mill House, Danes Rd, Staveley, Kendal LA8 9PR, UK",5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,9.19,True," Impact Technology (UK) Ltd are an experienced and highly professional IT support company based in Manchester. We offer IT support to businesses throughout the North West. Formed in 2009 the company has many years of experience in the IT sector. The company is situated in Manchester. The company is managed by Darren Riley who has been focusing on the IT business for many years. Having previously worked for a large blue chip IT company, Impact Technology (UK) Ltd was established due to a gap in the IT support market to offer high quality, cost effective IT support to SME businesses.  Impact Technology (UK) Ltd has an expanding customer base, located in and around Greater Manchester, including blue chip clients. The company is able to offer a comprehensive IT",123456,impacttechnology@gmail.com
142,142,142,Pivetal Ltd (UK),http://www.pivetal.com/ ,"441,737,735,503","Pivetal Ltd (UK), 12 Terminus Terrace, Southampton SO14 3DT, UK",8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,7.61,True," Pivotal Ltd is an independent, dynamic and innovative engineering consultancy. We specialise in the design of large-scale civil engineering projects across the globe, including tall buildings, long-span bridges, and complex transport infrastructure. With offices in London and Bath, we are a growing and developing company with exciting opportunities for ambitious, like-minded individuals.  Our reputation is built on technical excellence, close collaboration with clients and design teams, and successfully delivering challenging projects within demanding programmes. We are known for our expertise in long-span bridge design and have a strong portfolio of projects ranging from footbridges to highway and railway bridges, including the world's longest suspension bridge.  We also have extensive experience in the design of high-rise",123456,pivetal@gmail.com
143,143,143,Allegro Development Corporation,https://www.allegrodev.com/ ,"441,142,686,444","Allegro Development Corporation, 2 America Square, London EC3N 2LU, UK",7,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,5.46,True," Allegro Development Corporation was founded in January 1996 with a goal of providing business application consulting services and custom software development. Since that time, Allegro has focused on becoming a leader in the delivery of world-class business solutions by leveraging new and emerging software technologies. Allegro is a privately held company headquartered in Dallas, Texas.",123456,allegrodev@gmail.com
144,144,144,Algorithms Software UK Ltd,http://www.xpedeon.com/ ,"441,342,410,223","Algorithms Software UK Ltd, Castle Court, 41 London Rd, Reigate, Tunbridge Wells RH2 9RJ, UK",0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,6.27,False," Algorithms Software UK Ltd. is a software development company based in London, UK. The company specializes in the development of advanced software solutions for the financial industry. With a team of highly skilled and experienced software engineers, Algorithms Software UK Ltd. is able to provide a range of services including software development, software integration, and software support. The company has a strong focus on innovation and is committed to using the latest technologies and methodologies to deliver high-quality software solutions to its clients. Algorithms Software UK Ltd. has a proven track record of successfully delivering complex software projects for a number of leading financial institutions.",123456,xpedeon@gmail.com
145,145,145,Dassault Systï¿½mes UK Ltd,http://www.3ds.com/ ,"441,565,687,000","Dassault Systï¿½mes UK Ltd, Peel St, Sheffield S10 2PQ, UK",7,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,9.71,True," Dassault Systï¿½mes UK Ltd. provides business and intelligence solutions to customers in aerospace and defense, transportation and mobility, and industrial equipment markets in the United Kingdom and Ireland. The company offers integrated product development systems; and business experience platform, a single, unified platform that transforms the business processes of marketing, sales, engineering, manufacturing, and service into a series of data driven, high-value activities. It also provides 3DEXPERIENCE platform, which enables companies to manage the lifecycle of a product; ENOVIA solution, a collaborative planning solution that optimizes business processes; and DELMIA solution, a collection of collaborative manufacturing solutions. In addition, the company offers 3D design software, including CATIA",123456,3ds@gmail.com
146,146,146,Ballard Chalmers Ltd,http://www.ballardchalmers.com/ ,"441,865,422,112","Ballard Chalmers Ltd, Medway House, 18-22 Cantelupe Rd, East Grinstead RH19 3BJ, UK",3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,4.71,True," Ballard Chalmers is a software house that specialises in the delivery of tailored business management software solutions. We help organisations make the right decisions about their technology, ensuring it is aligned to their business goals. Our services include project delivery, project recovery, business and technology consulting, software development, systems integration and technology strategy. Our project delivery services are based on the application of PRINCE2 and Agile project management methodologies. We have particular expertise in the Microsoft technology stack, especially in the delivery of .NET, SharePoint and Dynamics CRM solutions.",123456,ballardchalmers@gmail.com
147,147,147,SAP (UK) Ltd. ï¿½ Knutsford,http://sap.com/uk ,"448,452,620,404","SAP (UK) Ltd. ï¿½ Knutsford, 25 King St, Knutsford WA16 6DW, UK",1,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,2.55,True,", uk. based in knutsford, cheshire, sap (uk) ltd are a nationwide business providing asbestos surveys and asbestos removal services for both the public and private sectors. we are a highly professional asbestos surveying and asbestos removal company, offering a fast, efficient service with unbeatable prices. we are fully insured, licensed by the health and safety executive (hse) and have over 10 years experience in the asbestos surveying and asbestos removal industry. our aim is to make your life easier by providing a cost effective, reliable and fast asbestos surveying and asbestos removal service. from asbestos surveys and asbestos removal to asbestos",123456,com/uk @gmail.com
148,148,148,Versantus ï¿½ Award winning software and websites,https://www.versantus.co.uk/ ,"441,904,622,888","Versantus ï¿½ Award winning software and websites, 24 Bankside, Kidlington OX5 1JE, UK",7,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,5.86,True," For over 10 years, Versantus has provided web development, software development, hosting, design and digital marketing services for clients in the United States and abroad. Versantus has extensive experience in building large-scale, complex custom software solutions for a variety of vertical markets. The company's technology expertise includes .NET, PHP, Java, Ruby on Rails, ColdFusion and a variety of open source tools. Versantus has developed numerous custom software solutions for clients in the healthcare, financial services, e-commerce, transportation, and entertainment industries.",123456,versantus@gmail.com
149,149,149,Marin Software UK,http://marinsoftware.co.uk/ ,"441,179,165,165","Marin Software UK, 5 Upper St Martinï¿½s Ln, London WC2H 9EA, UK",8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,6.53,True," Marin Software is a leading provider of online advertising management solutions, offering an integrated platform for managing search, display, and social marketing campaigns. The company's flagship product, MarinOne, is a cloud-based platform that helps advertisers and agencies manage their digital marketing campaigns more efficiently and effectively. MarinOne offers a comprehensive set of features, including campaign planning and management, ad serving and optimization, reporting and analytics, and integration with third-party systems. The platform is used by leading brands and agencies around the world to manage their online advertising campaigns.",123456,co@gmail.com
150,150,150,RedBlack Software Ltd,http://redblacksoftware.co.uk/ ,+44 20 3865 6044,"RedBlack Software Ltd, Kingï¿½s House, 12 King St, York YO1 9WP, United Kingdom",3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,6.48,True," Redblack software is a bespoke software development company based in the UK. We have been developing software for over 20 years, and have a wealth of experience in a variety of sectors. We specialise in developing custom software solutions for our clients, and have a proven track record of delivering high quality, reliable software. We work closely with our clients to understand their business and their specific requirements, and use this information to develop a solution that meets their needs. We are committed to delivering the highest levels of customer service, and are always on hand to offer support and assistance.",123456,co@gmail.com
151,151,151,"SCISYS UK Ltd, Bristol",http://www.scisys.co.uk/ ,"441,212,857,500","SCISYS UK Ltd, Bristol, 23 Clothier Rd, Bristol BS4 5SS, UK",5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,1.3,True," SciSys is a fast-growing company specialising in information & communications technology (ICT). Our core business is the provision of IT Consultancy, Systems Integration, Application Development, Support & Maintenance and Managed Services to the Defence, Government, Security, Space, Transport and Utility sectors. We work with our customers to understand their business needs, deliver innovative solutions and provide on-going support. We are experts in our chosen fields and have a reputation for outstanding customer service, flexibility, technical excellence and on-time, on-budget delivery.  Our team is formed of project managers, business analysts, solution architects, software developers, software testers and support specialists. We work with our customers to deliver innovative solutions to business problems using proven",123456,scisys@gmail.com
